conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
302,10,Person 1,i see,(),1.009922028,1.100366116,1.301946521,1.432976723,1.872742988,1.755700101,opinion,no,no,no,none,others
302,11,Person 2,"So, I think the lesson here is that there really needs to be some counseling available for recovering governments - as crazy as that sounds - a not-for-profit that can help a sincere government regain control after something like the Boko Haram issue","('sv',)",2.89706111,2.497388124,0.899327278,2.374709368,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,12,Person 1,I like that solution,"('sd',)",1.62606132,1.678551435,0.09413553,1.783829093,1.872742988,1.755700101,fact,no,no,no,sd,statement
302,13,Person 2,"Of course, it requires a lot sincerity on the part of the government. I think it is has a potential to be more effective than the mandated democracy via military action that the US tried in Iraq.","('sv',)",2.223851919,1.865116954,0.872074246,2.119368553,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,14,Person 1,TRUE,"('aa',)",1.307130337,1.25707233,1.042652249,1.449406981,1.872742988,1.755700101,no,no,no,accept,aa,agreement
302,15,Person 2,"What gets me, though, as a parent, is the idea that the kids have to suffer for the follies of the adults. What do you think about all the suffering that comes from these horrible situations? How could that be managed?","('qo',)",3.102432251,2.762494564,1.496239901,2.134637117,1.872742988,1.755700101,no,qo,no,no,qo,question
302,16,Person 1,I think leaders in the region needs to step up and do something or remove them,"('sv',)",2.704509497,2.544171572,1.225724578,2.463383913,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,17,Person 2,"If they are removed, how should it be done, and who should be put in their place?","('qh',)",1.91393435,1.882408261,1.207364678,1.675446153,1.872742988,1.755700101,no,no,forward,no,qh,forward
302,18,Person 1,Put some people that serve their immediate interest. Someone with vision and enough power to get things done,"('sv',)",2.234947205,1.94989121,0.561129689,1.686596274,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,19,Person 2,Rome had a triumvirate. Three people in charge. Should a constitution allow a group of three to be installed when a single leadeer has failed?,"('qy',)",1.849680424,2.281365395,1.433869004,2.029212952,1.872742988,1.755700101,no,qy,no,no,qy,question
302,20,Person 1,I think they should i think it makes better sense to me,"('sv',)",2.425238132,2.009676218,0.880481482,2.401046515,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,21,Person 2,That's nice. My timer is almost how. I think you need to say bye first if you are done with the conversation,"('fc',)",1.005924344,1.536708713,0.538080096,1.42062974,1.872742988,1.755700101,no,no,forward,no,fc,forward
302,22,Person 1,ok goodbye,"('fc',)",0.583021283,0.911337018,0.863026559,1.111520052,1.872742988,1.755700101,no,no,forward,no,fc,forward
302,23,Person 2,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.872742988,1.755700101,no,no,forward,no,fc,forward
303,0,Person 1,"Well, what did you think?","('qo',)",0.929664791,0.888047993,0.852670789,1.012531996,2.408209661,2.014416444,no,qo,no,no,qo,question
303,1,Person 2,It's always so sad to read about these countries struggling with hunger. It constantly makes you feel like we don't do enough,"('sv',)",3.352564573,3.421188593,1.86795485,2.588012457,2.408209661,2.014416444,opinion,no,no,no,sv,statement
303,2,Person 1,It's terrible because we even waste food on the daily,"('sv',)",3.695863247,3.885900974,2.215865374,2.743032455,2.408209661,2.014416444,opinion,no,no,no,sv,statement
303,3,Person 2,Exactly. Not one family in even North America can say that they don't waste any food.,"('aa',)",2.634882212,2.707933664,1.687549829,2.099241018,2.408209661,2.014416444,no,no,no,accept,aa,agreement
303,4,Person 1,I am guilty of that. I always end up throwing away leftovers,"('sd',)",2.090052366,2.354657412,1.650723338,3.084920168,2.408209661,2.014416444,fact,no,no,no,sd,statement
303,5,Person 2,Oh yes. Even America's standards of expiration dates is a lie and we know it yet we still throw things away. We live in such a different way than them.,"('aa',)",2.429227829,2.983912468,1.536142468,2.501687765,2.408209661,2.014416444,no,no,no,accept,aa,agreement
303,6,Person 1,I a gree. Have you ever donated to charities with these causes,"('qy',)",1.228144884,1.485890508,0.649736464,1.471099377,2.408209661,2.014416444,no,qy,no,no,qy,question
303,7,Person 2,I honestly have not and that's only because I'm skeptical on whether it's really helping or not yanno,(),1.770932913,2.051746368,1.414756298,2.549118996,2.408209661,2.014416444,opinion,no,no,no,none,others
303,8,Person 1,"I agree. They could be going to the wrong places. Then sadly, there really is no other way to help","('aa', 'sv')",3.429322481,2.82673502,1.771405101,1.977933884,2.408209661,2.014416444,opinion,no,no,accept,aa,agreement
303,9,Person 2,Yes. The charities are usually ran by companies and they have to pay their employees and so it just makes you wonder where that money is coming from. And even traveling to these countries is so hard to do but that's the only way I see us helping.,"('aa', 'sv')",3.110506773,2.305655956,1.268448353,2.503720522,2.408209661,2.014416444,opinion,no,no,accept,aa,agreement
303,10,Person 1,I hope that these people do actually get help and are not left dying,"('by',)",3.743890047,3.53835988,0.832051992,2.48355341,2.408209661,2.014416444,no,no,backward,no,by,backward
303,11,Person 2,I do too. It's hard to know if it's improved in the last decade or if it is really getting worse.,"('aa',)",2.718769312,2.141468525,1.552736521,2.0297966,2.408209661,2.014416444,no,no,no,accept,aa,agreement
303,12,Person 1,Yeah and all we can do is hear what is going on in the news but not actually know what is going on.,"('aa',)",1.8105551,1.861046553,1.329255223,1.735343933,2.408209661,2.014416444,no,no,no,accept,aa,agreement
303,13,Person 2,Most definitely. You can't always believe what they are saying in the news. You almost want to hope they are lying in these situations.,"('aa', 'sv')",2.618990421,2.740043163,1.518360853,2.203850508,2.408209661,2.014416444,opinion,no,no,accept,aa,agreement
303,14,Person 1,I wonder if any children from that area actually make it out and get a decent living,"('qy^d',)",2.690352201,1.619018674,0.796288133,1.691797018,2.408209661,2.014416444,no,qy,no,no,qy,question
303,15,Person 2,That would be something. You would really have a story and strength if you are able to.,"('sv',)",2.734443665,2.387844324,0.467577964,1.867577076,2.408209661,2.014416444,opinion,no,no,no,sv,statement
303,16,Person 1,I agree. Let's hope it does happen though,"('aa',)",2.052951574,2.162904024,0.455611914,1.840354919,2.408209661,2.014416444,no,no,no,accept,aa,agreement
303,17,Person 2,Yes. I can't imagine the people who would want these people to go hungry.,(),3.846893072,2.957601309,1.744706988,1.872279286,2.408209661,2.014416444,opinion,no,no,no,none,others
303,18,Person 1,Yup! It was nice talking to you. bye,"('fc',)",0.692113936,1.693279386,0.229739323,0.986878991,2.408209661,2.014416444,no,no,forward,no,fc,forward
303,19,Person 2,goodbye,"('fc',)",0.584071815,0.839885592,0.84452498,1.045598507,2.408209661,2.014416444,no,no,forward,no,fc,forward
304,0,Person 1,hi what did you think of the Africans?,"('fp', 'qo')",1.060342312,0.881478548,0.880423248,0.978025496,1.750093907,1.657222785,no,qo,forward,no,fp,forward
304,1,Person 2,I think it is sad.,"('sv',)",3.826310158,3.065605402,1.924999118,2.484454393,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,2,Person 1,yea those africans always have a hard time,"('sv',)",2.513199091,2.265316725,1.766216874,1.901219606,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,3,Person 2,The world is a hard place to live,"('sv',)",2.886505842,2.873249054,2.175163746,2.085976839,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,4,Person 1,yep god bless america and nowhere else amen,(),1.078528881,2.185760736,0.416711003,1.729129195,1.750093907,1.657222785,fact,no,no,no,none,others
304,5,Person 2,America is a good place,"('sv',)",1.509238958,1.802293658,0.278677672,1.741014361,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,6,Person 1,the best,"('sv',)",0.780521691,1.196882606,0.579283535,1.157693267,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,7,Person 2,I agree,"('aa',)",1.512299299,1.723880172,0.757534683,1.953150511,1.750093907,1.657222785,no,no,no,accept,aa,agreement
304,8,Person 1,we cant help these animals,(),3.258938313,3.216659546,1.824833274,2.195066929,1.750093907,1.657222785,fact,no,no,no,none,others
304,9,Person 2,I guess not,(),1.271132469,1.411786199,1.083405614,1.425455451,1.750093907,1.657222785,opinion,no,no,no,none,others
304,10,Person 1,nope have you noticed the africans can never figure it out,"('ng',)",1.597985268,1.733246922,1.603271246,1.53210938,1.750093907,1.657222785,no,answer,no,no,ng,others
304,11,Person 2,never noticed.,"('+',)",1.740614176,1.889524341,1.478145242,1.616045952,1.750093907,1.657222785,no,no,no,no,+,others
304,12,Person 1,we need a wall to keep these savages out,"('sd',)",2.49677515,2.461021662,1.72045064,1.95258069,1.750093907,1.657222785,fact,no,no,no,sd,statement
304,13,Person 2,a wall between the united states and Africa?,"('qy',)",1.562148809,1.607290626,1.447299004,1.667266011,1.750093907,1.657222785,no,qy,no,no,qy,question
304,14,Person 1,yes we need to protect the atlantic ocean,(),2.078347445,1.485224724,0.94122231,1.757725239,1.750093907,1.657222785,fact,no,no,no,none,others
304,15,Person 2,I guess,(),1.33941412,1.305944085,0.941713452,1.400297403,1.750093907,1.657222785,opinion,no,no,no,none,others
304,16,Person 1,trump needs to label the africans rapists like the mexicans,"('sv',)",2.133424282,2.492001772,1.867902637,2.308890581,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,17,Person 2,I think he already did.,"('sd',)",1.535485864,1.441129208,0.825908303,1.726459503,1.750093907,1.657222785,fact,no,no,no,sd,statement
304,18,Person 1,not enough,"('sv',)",1.339091063,1.518117309,1.535880208,1.41555202,1.750093907,1.657222785,opinion,no,no,no,sv,statement
304,19,Person 2,"I guess, it was nice chatting bye","('fc',)",0.855672359,1.41610229,0.251797646,0.859604836,1.750093907,1.657222785,no,no,forward,no,fc,forward
304,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.750093907,1.657222785,no,no,forward,no,fc,forward
305,0,Person 1,Hi! What did you think of the article?,"('fp', 'qo')",0.602399409,0.720901787,0.669377029,0.786736667,2.078176458,1.967210928,no,qo,forward,no,fp,forward
305,1,Person 2,i think no humans should struggle with starvation like they are,"('sv',)",3.185128212,2.825929642,1.874815702,2.735975027,2.078176458,1.967210928,opinion,no,no,no,sv,statement
305,2,Person 1,"yeah for sure, it's outlandish that that is even happening this day in age","('aa',)",2.483000278,2.679890871,1.881080389,1.934413195,2.078176458,1.967210928,no,no,no,accept,aa,agreement
305,3,Person 2,yeah 2019 and it feels like Nigeria is from the year 1419,"('aa',)",1.78613615,1.852340579,1.356747031,1.850946903,2.078176458,1.967210928,no,no,no,accept,aa,agreement
305,4,Person 1,"Exactly!  what the heck.  so sad for the people there, like what options do they even have?","('aa', 'qo')",3.91987443,3.713302374,2.180241823,2.152724743,2.078176458,1.967210928,no,qo,no,accept,aa,agreement
305,5,Person 2,yeah literally no options the government is too corrupt beyond repair there,"('sv',)",2.372857571,2.705148935,2.130862951,2.025434971,2.078176458,1.967210928,opinion,no,no,no,sv,statement
305,6,Person 1,"oh yeah, I think they are one of the most corrupt there is, and the whole nation is rife with problems","('sv',)",2.423804522,2.883343935,2.11435318,2.315574408,2.078176458,1.967210928,opinion,no,no,no,sv,statement
305,7,Person 2,yeah I think they're up there with the worst countries,"('aa', 'sv')",2.683893919,2.229263783,1.991841197,2.066215038,2.078176458,1.967210928,opinion,no,no,accept,aa,agreement
305,8,Person 1,yeah along with maybe venezuela,"('aa',)",1.540361166,1.261020184,1.476489186,1.471956491,2.078176458,1.967210928,no,no,no,accept,aa,agreement
305,9,Person 2,yep they make usa look like paradise,"('aa',)",2.113405466,2.380626917,1.365408063,1.871163607,2.078176458,1.967210928,no,no,no,accept,aa,agreement
305,10,Person 1,I'm grateful to live here every single day of my life.  We really struck the lottery being Americans.,"('sd',)",2.411783218,2.999107838,0.481761038,3.15695715,2.078176458,1.967210928,fact,no,no,no,sd,statement
305,11,Person 2,one in a billion chance and we made it.,"('sd',)",1.795401335,1.986561418,0.484757751,1.626470566,2.078176458,1.967210928,fact,no,no,no,sd,statement
305,12,Person 1,"seriously.  It honestly annoys me to hear people complaining so much about america.  I get that we have our issues, but you have plenty of food and can express your opinion freely and walk around without worrying about  being bombed randomly all the time.","('sv',)",2.533626795,3.433306217,1.714734912,3.045903206,2.078176458,1.967210928,opinion,no,no,no,sv,statement
